Domain Code,Domain,Area Code (M49),Area,Element Code,Element,Item Code (CPC),Item,Year Code,Year,Unit,Value,Flag,Flag Description,Note
"TCL","Crops and livestock products","076","Brazil","5910","Export Quantity","01950.02","Natural rubber in other forms","1975","1975","t","0","A","Official figure",""
"TCL","Crops and livestock products","076","Brazil","5910","Export Quantity","01950.02","Natural rubber in other forms","1976","1976","t","0","A","Official figure",""
"TCL","Crops and livestock products","076","Brazil","5910","Export Quantity","01950.02","Natural rubber in other forms","1977","1977","t","0","A","Official figure",""
"TCL","Crops and livestock products","076","Brazil","5910","Export Quantity","01950.02","Natural rubber in other forms","1978","1978","t","318","A","Official figure",""
"TCL","Crops and livestock products","076","Brazil","5910","Export Quantity","01950.02","Natural rubber in other forms","1979","1979","t","143","A","Official figure",""
"TCL","Crops and livestock products","076","Brazil","5910","Export Quantity","01950.02","Natural rubber in other forms","1980","1980","t","11","A","Official figure",""
"TCL","Crops and livestock products","076","Brazil","5910","Export Quantity","01950.02","Natural rubber in other forms","1981","1981","t","28","A","Official figure",""
"TCL","Crops and livestock products","076","Brazil","5910","Export Quantity","01950.02","Natural rubber in other forms","1982","1982","t","32","A","Official figure",""
"TCL","Crops and livestock products","076","Brazil","5910","Export Quantity","01950.02","Natural rubber in other forms","1983","1983","t","0","A","Official figure",""
"TCL","Crops and livestock products","076","Brazil","5910","Export Quantity","01950.02","Natural rubber in other forms","1984","1984","t","0","A","Official figure",""
"TCL","Crops and livestock products","076","Brazil","5910","Export Quantity","01950.02","Natural rubber in other forms","1985","1985","t","0","A","Official figure",""
"TCL","Crops and livestock products","076","Brazil","5910","Export Quantity","01950.02","Natural rubber in other forms","1986","1986","t","0","A","Official figure",""
"TCL","Crops and livestock products","076","Brazil","5910","Export Quantity","01950.02","Natural rubber in other forms","1987","1987","t","0","A","Official figure",""
"TCL","Crops and livestock products","076","Brazil","5910","Export Quantity","01950.02","Natural rubber in other forms","1988","1988","t","0","A","Official figure",""
"TCL","Crops and livestock products","076","Brazil","5910","Export Quantity","01950.02","Natural rubber in other forms","1989","1989","t","45","A","Official figure",""
"TCL","Crops and livestock products","076","Brazil","5910","Export Quantity","01950.02","Natural rubber in other forms","1990","1990","t","0","A","Official figure",""
"TCL","Crops and livestock products","076","Brazil","5910","Export Quantity","01950.02","Natural rubber in other forms","1991","1991","t","0","A","Official figure",""
"TCL","Crops and livestock products","076","Brazil","5910","Export Quantity","01950.02","Natural rubber in other forms","1992","1992","t","1","A","Official figure",""
"TCL","Crops and livestock products","076","Brazil","5910","Export Quantity","01950.02","Natural rubber in other forms","1993","1993","t","0","X","Figure from international organizations","Estimated data using trading partners database"
"TCL","Crops and livestock products","076","Brazil","5910","Export Quantity","01950.02","Natural rubber in other forms","1994","1994","t","0","I","Imputed value",""
"TCL","Crops and livestock products","076","Brazil","5910","Export Quantity","01950.02","Natural rubber in other forms","1995","1995","t","13","A","Official figure",""
"TCL","Crops and livestock products","076","Brazil","5910","Export Quantity","01950.02","Natural rubber in other forms","1996","1996","t","4","A","Official figure",""
"TCL","Crops and livestock products","076","Brazil","5910","Export Quantity","01950.02","Natural rubber in other forms","1997","1997","t","0","X","Figure from international organizations","Estimated data using trading partners database"
"TCL","Crops and livestock products","076","Brazil","5910","Export Quantity","01950.02","Natural rubber in other forms","1998","1998","t","8","A","Official figure",""
"TCL","Crops and livestock products","076","Brazil","5910","Export Quantity","01950.02","Natural rubber in other forms","1999","1999","t","191","A","Official figure",""
"TCL","Crops and livestock products","076","Brazil","5910","Export Quantity","01950.02","Natural rubber in other forms","2000","2000","t","167","A","Official figure",""
"TCL","Crops and livestock products","076","Brazil","5910","Export Quantity","01950.02","Natural rubber in other forms","2001","2001","t","61","A","Official figure",""
"TCL","Crops and livestock products","076","Brazil","5910","Export Quantity","01950.02","Natural rubber in other forms","2002","2002","t","268","A","Official figure",""
"TCL","Crops and livestock products","076","Brazil","5910","Export Quantity","01950.02","Natural rubber in other forms","2003","2003","t","318","A","Official figure",""
"TCL","Crops and livestock products","076","Brazil","5910","Export Quantity","01950.02","Natural rubber in other forms","2004","2004","t","274","A","Official figure",""
"TCL","Crops and livestock products","076","Brazil","5910","Export Quantity","01950.02","Natural rubber in other forms","2005","2005","t","161","A","Official figure",""
"TCL","Crops and livestock products","076","Brazil","5910","Export Quantity","01950.02","Natural rubber in other forms","2006","2006","t","202","A","Official figure",""
"TCL","Crops and livestock products","076","Brazil","5910","Export Quantity","01950.02","Natural rubber in other forms","2007","2007","t","952","A","Official figure",""
"TCL","Crops and livestock products","076","Brazil","5910","Export Quantity","01950.02","Natural rubber in other forms","2008","2008","t","453","A","Official figure",""
"TCL","Crops and livestock products","076","Brazil","5910","Export Quantity","01950.02","Natural rubber in other forms","2009","2009","t","1661","A","Official figure",""
"TCL","Crops and livestock products","076","Brazil","5910","Export Quantity","01950.02","Natural rubber in other forms","2010","2010","t","7375","A","Official figure",""
"TCL","Crops and livestock products","076","Brazil","5910","Export Quantity","01950.02","Natural rubber in other forms","2011","2011","t","7761","A","Official figure",""
"TCL","Crops and livestock products","076","Brazil","5910","Export Quantity","01950.02","Natural rubber in other forms","2012","2012","t","9223","A","Official figure",""
"TCL","Crops and livestock products","076","Brazil","5910","Export Quantity","01950.02","Natural rubber in other forms","2013","2013","t","1699","A","Official figure",""
"TCL","Crops and livestock products","076","Brazil","5910","Export Quantity","01950.02","Natural rubber in other forms","2014","2014","t","1212","A","Official figure",""
"TCL","Crops and livestock products","076","Brazil","5910","Export Quantity","01950.02","Natural rubber in other forms","2015","2015","t","2318","A","Official figure",""
"TCL","Crops and livestock products","076","Brazil","5910","Export Quantity","01950.02","Natural rubber in other forms","2016","2016","t","1481","A","Official figure",""
"TCL","Crops and livestock products","076","Brazil","5910","Export Quantity","01950.02","Natural rubber in other forms","2017","2017","t","2543","A","Official figure",""
"TCL","Crops and livestock products","076","Brazil","5910","Export Quantity","01950.02","Natural rubber in other forms","2018","2018","t","600","A","Official figure",""
"TCL","Crops and livestock products","076","Brazil","5910","Export Quantity","01950.02","Natural rubber in other forms","2019","2019","t","820","I","Imputed value",""
"TCL","Crops and livestock products","076","Brazil","5910","Export Quantity","01950.02","Natural rubber in other forms","2020","2020","t","1645","I","Imputed value",""
"TCL","Crops and livestock products","076","Brazil","5910","Export Quantity","01950.02","Natural rubber in other forms","2021","2021","t","2060","I","Imputed value",""
"TCL","Crops and livestock products","076","Brazil","5910","Export Quantity","01950.02","Natural rubber in other forms","2022","2022","t","1910","I","Imputed value",""
"TCL","Crops and livestock products","076","Brazil","5910","Export Quantity","01950.01","Natural rubber in primary forms","1961","1961","t","0","A","Official figure",""
"TCL","Crops and livestock products","076","Brazil","5910","Export Quantity","01950.01","Natural rubber in primary forms","1962","1962","t","0","A","Official figure",""
"TCL","Crops and livestock products","076","Brazil","5910","Export Quantity","01950.01","Natural rubber in primary forms","1963","1963","t","0","A","Official figure",""
"TCL","Crops and livestock products","076","Brazil","5910","Export Quantity","01950.01","Natural rubber in primary forms","1964","1964","t","0","A","Official figure",""
"TCL","Crops and livestock products","076","Brazil","5910","Export Quantity","01950.01","Natural rubber in primary forms","1965","1965","t","0","A","Official figure",""
"TCL","Crops and livestock products","076","Brazil","5910","Export Quantity","01950.01","Natural rubber in primary forms","1966","1966","t","0","A","Official figure",""
"TCL","Crops and livestock products","076","Brazil","5910","Export Quantity","01950.01","Natural rubber in primary forms","1967","1967","t","0","A","Official figure",""
"TCL","Crops and livestock products","076","Brazil","5910","Export Quantity","01950.01","Natural rubber in primary forms","1968","1968","t","0","A","Official figure",""
"TCL","Crops and livestock products","076","Brazil","5910","Export Quantity","01950.01","Natural rubber in primary forms","1969","1969","t","0","A","Official figure",""
"TCL","Crops and livestock products","076","Brazil","5910","Export Quantity","01950.01","Natural rubber in primary forms","1970","1970","t","2","A","Official figure",""
"TCL","Crops and livestock products","076","Brazil","5910","Export Quantity","01950.01","Natural rubber in primary forms","1971","1971","t","0","A","Official figure",""
"TCL","Crops and livestock products","076","Brazil","5910","Export Quantity","01950.01","Natural rubber in primary forms","1972","1972","t","418","A","Official figure",""
"TCL","Crops and livestock products","076","Brazil","5910","Export Quantity","01950.01","Natural rubber in primary forms","1973","1973","t","0","A","Official figure",""
